time_period,value,CASE_RATE,HOSPITALIZED_RATE,sentiment__negative,sentiment__positive,indicator
14.0,25.1,4713.38,2859.55,509.0,41.0,1.0
14.0,25.1,2747.36,680.63,509.0,41.0,1.0
14.0,33.5,437.19,36.48,509.0,41.0,0.0
14.0,33.5,2603.86,278.36,509.0,41.0,0.0
14.0,33.5,3977.97,926.0,509.0,41.0,0.0
14.0,33.5,3919.51,1783.96,509.0,41.0,0.0
14.0,33.5,4713.38,2859.55,509.0,41.0,0.0
14.0,33.5,2747.36,680.63,509.0,41.0,0.0
14.0,37.7,437.19,36.48,509.0,41.0,2.0
14.0,37.7,2603.86,278.36,509.0,41.0,2.0
14.0,37.7,3977.97,926.0,509.0,41.0,2.0
14.0,37.7,3919.51,1783.96,509.0,41.0,2.0
14.0,37.7,4713.38,2859.55,509.0,41.0,2.0
14.0,37.7,2747.36,680.63,509.0,41.0,2.0
14.0,25.1,437.19,36.48,509.0,41.0,1.0
14.0,25.1,2603.86,278.36,509.0,41.0,1.0
14.0,25.1,3977.97,926.0,509.0,41.0,1.0
14.0,25.1,3919.51,1783.96,509.0,41.0,1.0
14.0,25.1,4713.38,2859.55,509.0,41.0,1.0
14.0,25.1,2747.36,680.63,509.0,41.0,1.0
14.0,33.5,437.19,36.48,509.0,41.0,0.0
14.0,33.5,2603.86,278.36,509.0,41.0,0.0
14.0,33.5,3977.97,926.0,509.0,41.0,0.0
14.0,33.5,3919.51,1783.96,509.0,41.0,0.0
14.0,33.5,4713.38,2859.55,509.0,41.0,0.0
14.0,33.5,2747.36,680.63,509.0,41.0,0.0
14.0,37.7,437.19,36.48,509.0,41.0,2.0
14.0,37.7,2603.86,278.36,509.0,41.0,2.0
14.0,37.7,3977.97,926.0,509.0,41.0,2.0
14.0,37.7,3919.51,1783.96,509.0,41.0,2.0
14.0,37.7,4713.38,2859.55,509.0,41.0,2.0
14.0,37.7,2747.36,680.63,509.0,41.0,2.0
14.0,25.1,437.19,36.48,509.0,41.0,1.0
14.0,25.1,2603.86,278.36,509.0,41.0,1.0
14.0,25.1,3977.97,926.0,509.0,41.0,1.0
14.0,25.1,3919.51,1783.96,509.0,41.0,1.0
14.0,25.1,4713.38,2859.55,509.0,41.0,1.0
14.0,25.1,2747.36,680.63,509.0,41.0,1.0
14.0,33.5,437.19,36.48,509.0,41.0,0.0
14.0,33.5,2603.86,278.36,509.0,41.0,0.0
14.0,33.5,3977.97,926.0,509.0,41.0,0.0
14.0,33.5,3919.51,1783.96,509.0,41.0,0.0
14.0,33.5,4713.38,2859.55,509.0,41.0,0.0
14.0,33.5,2747.36,680.63,509.0,41.0,0.0
14.0,37.7,437.19,36.48,509.0,41.0,2.0
14.0,37.7,2603.86,278.36,509.0,41.0,2.0
14.0,37.7,3977.97,926.0,509.0,41.0,2.0
14.0,37.7,3919.51,1783.96,509.0,41.0,2.0
14.0,37.7,4713.38,2859.55,509.0,41.0,2.0
14.0,37.7,2747.36,680.63,509.0,41.0,2.0
14.0,25.1,439.51,36.48,510.0,40.0,1.0
14.0,25.1,2609.26,278.51,510.0,40.0,1.0
14.0,25.1,3981.57,926.29,510.0,40.0,1.0
14.0,25.1,3922.23,1784.39,510.0,40.0,1.0
14.0,25.1,4715.75,2861.56,510.0,40.0,1.0
14.0,25.1,2751.22,680.92,510.0,40.0,1.0
14.0,33.5,439.51,36.48,510.0,40.0,0.0
14.0,33.5,2609.26,278.51,510.0,40.0,0.0
14.0,33.5,3981.57,926.29,510.0,40.0,0.0
14.0,33.5,3922.23,1784.39,510.0,40.0,0.0
14.0,33.5,4715.75,2861.56,510.0,40.0,0.0
14.0,33.5,2751.22,680.92,510.0,40.0,0.0
14.0,37.7,439.51,36.48,510.0,40.0,2.0
14.0,37.7,2609.26,278.51,510.0,40.0,2.0
14.0,37.7,3981.57,926.29,510.0,40.0,2.0
14.0,37.7,3922.23,1784.39,510.0,40.0,2.0
14.0,37.7,4715.75,2861.56,510.0,40.0,2.0
14.0,37.7,2751.22,680.92,510.0,40.0,2.0
14.0,25.1,439.51,36.48,510.0,40.0,1.0
14.0,25.1,2609.26,278.51,510.0,40.0,1.0
14.0,25.1,3981.57,926.29,510.0,40.0,1.0
14.0,25.1,3922.23,1784.39,510.0,40.0,1.0
14.0,25.1,4715.75,2861.56,510.0,40.0,1.0
14.0,25.1,2751.22,680.92,510.0,40.0,1.0
14.0,33.5,439.51,36.48,510.0,40.0,0.0
14.0,33.5,2609.26,278.51,510.0,40.0,0.0
14.0,33.5,3981.57,926.29,510.0,40.0,0.0
14.0,33.5,3922.23,1784.39,510.0,40.0,0.0
14.0,33.5,4715.75,2861.56,510.0,40.0,0.0
14.0,33.5,2751.22,680.92,510.0,40.0,0.0
14.0,37.7,439.51,36.48,510.0,40.0,2.0
14.0,37.7,2609.26,278.51,510.0,40.0,2.0
14.0,37.7,3981.57,926.29,510.0,40.0,2.0
14.0,37.7,3922.23,1784.39,510.0,40.0,2.0
14.0,37.7,4715.75,2861.56,510.0,40.0,2.0
14.0,37.7,2751.22,680.92,510.0,40.0,2.0
14.0,25.1,439.51,36.48,510.0,40.0,1.0
14.0,25.1,2609.26,278.51,510.0,40.0,1.0
14.0,25.1,3981.57,926.29,510.0,40.0,1.0
14.0,25.1,3922.23,1784.39,510.0,40.0,1.0
14.0,25.1,4715.75,2861.56,510.0,40.0,1.0
14.0,25.1,2751.22,680.92,510.0,40.0,1.0
14.0,33.5,439.51,36.48,510.0,40.0,0.0
14.0,33.5,2609.26,278.51,510.0,40.0,0.0
14.0,33.5,3981.57,926.29,510.0,40.0,0.0
14.0,33.5,3922.23,1784.39,510.0,40.0,0.0
14.0,33.5,4715.75,2861.56,510.0,40.0,0.0
14.0,33.5,2751.22,680.92,510.0,40.0,0.0
14.0,37.7,439.51,36.48,510.0,40.0,2.0
14.0,37.7,2609.26,278.51,510.0,40.0,2.0
14.0,37.7,3981.57,926.29,510.0,40.0,2.0
14.0,37.7,3922.23,1784.39,510.0,40.0,2.0
14.0,37.7,4715.75,2861.56,510.0,40.0,2.0
14.0,37.7,2751.22,680.92,510.0,40.0,2.0
14.0,25.1,439.51,36.48,510.0,40.0,1.0
14.0,25.1,2609.26,278.51,510.0,40.0,1.0
14.0,25.1,3981.57,926.29,510.0,40.0,1.0
14.0,25.1,3922.23,1784.39,510.0,40.0,1.0
14.0,25.1,4715.75,2861.56,510.0,40.0,1.0
14.0,25.1,2751.22,680.92,510.0,40.0,1.0
14.0,33.5,439.51,36.48,510.0,40.0,0.0
14.0,33.5,2609.26,278.51,510.0,40.0,0.0
14.0,33.5,3981.57,926.29,510.0,40.0,0.0
14.0,33.5,3922.23,1784.39,510.0,40.0,0.0
14.0,33.5,4715.75,2861.56,510.0,40.0,0.0
14.0,33.5,2751.22,680.92,510.0,40.0,0.0
14.0,37.7,439.51,36.48,510.0,40.0,2.0
14.0,37.7,2609.26,278.51,510.0,40.0,2.0
14.0,37.7,3981.57,926.29,510.0,40.0,2.0
14.0,37.7,3922.23,1784.39,510.0,40.0,2.0
14.0,37.7,4715.75,2861.56,510.0,40.0,2.0
14.0,37.7,2751.22,680.92,510.0,40.0,2.0
14.0,25.1,439.51,36.48,510.0,40.0,1.0
14.0,25.1,2609.26,278.51,510.0,40.0,1.0
14.0,25.1,3981.57,926.29,510.0,40.0,1.0
14.0,25.1,3922.23,1784.39,510.0,40.0,1.0
14.0,25.1,4715.75,2861.56,510.0,40.0,1.0
14.0,25.1,2751.22,680.92,510.0,40.0,1.0
14.0,33.5,439.51,36.48,510.0,40.0,0.0
14.0,33.5,2609.26,278.51,510.0,40.0,0.0
14.0,33.5,3981.57,926.29,510.0,40.0,0.0
14.0,33.5,3922.23,1784.39,510.0,40.0,0.0
14.0,33.5,4715.75,2861.56,510.0,40.0,0.0
14.0,33.5,2751.22,680.92,510.0,40.0,0.0
14.0,37.7,439.51,36.48,510.0,40.0,2.0
14.0,37.7,2609.26,278.51,510.0,40.0,2.0
14.0,37.7,3981.57,926.29,510.0,40.0,2.0
14.0,37.7,3922.23,1784.39,510.0,40.0,2.0
14.0,37.7,4715.75,2861.56,510.0,40.0,2.0
14.0,37.7,2751.22,680.92,510.0,40.0,2.0
14.0,25.1,439.51,36.48,510.0,40.0,1.0
14.0,25.1,2609.26,278.51,510.0,40.0,1.0
14.0,25.1,3981.57,926.29,510.0,40.0,1.0
14.0,25.1,3922.23,1784.39,510.0,40.0,1.0
14.0,25.1,4715.75,2861.56,510.0,40.0,1.0
14.0,25.1,2751.22,680.92,510.0,40.0,1.0
14.0,33.5,439.51,36.48,510.0,40.0,0.0
14.0,33.5,2609.26,278.51,510.0,40.0,0.0
14.0,33.5,3981.57,926.29,510.0,40.0,0.0
14.0,33.5,3922.23,1784.39,510.0,40.0,0.0
14.0,33.5,4715.75,2861.56,510.0,40.0,0.0
14.0,33.5,2751.22,680.92,510.0,40.0,0.0
14.0,37.7,439.51,36.48,510.0,40.0,2.0
14.0,37.7,2609.26,278.51,510.0,40.0,2.0
14.0,37.7,3981.57,926.29,510.0,40.0,2.0
14.0,37.7,3922.23,1784.39,510.0,40.0,2.0
14.0,37.7,4715.75,2861.56,510.0,40.0,2.0
14.0,37.7,2751.22,680.92,510.0,40.0,2.0
14.0,25.1,439.51,36.48,510.0,40.0,1.0
14.0,25.1,2609.26,278.51,510.0,40.0,1.0
14.0,25.1,3981.57,926.29,510.0,40.0,1.0
14.0,25.1,3922.23,1784.39,510.0,40.0,1.0
14.0,25.1,4715.75,2861.56,510.0,40.0,1.0
14.0,25.1,2751.22,680.92,510.0,40.0,1.0
14.0,33.5,439.51,36.48,510.0,40.0,0.0
14.0,33.5,2609.26,278.51,510.0,40.0,0.0
14.0,33.5,3981.57,926.29,510.0,40.0,0.0
14.0,33.5,3922.23,1784.39,510.0,40.0,0.0
14.0,33.5,4715.75,2861.56,510.0,40.0,0.0
14.0,33.5,2751.22,680.92,510.0,40.0,0.0
14.0,37.7,439.51,36.48,510.0,40.0,2.0
14.0,37.7,2609.26,278.51,510.0,40.0,2.0
14.0,37.7,3981.57,926.29,510.0,40.0,2.0
14.0,37.7,3922.23,1784.39,510.0,40.0,2.0
14.0,37.7,4715.75,2861.56,510.0,40.0,2.0
14.0,37.7,2751.22,680.92,510.0,40.0,2.0
14.0,25.1,440.9,36.54,512.0,38.0,1.0
14.0,25.1,2612.29,278.75,512.0,38.0,1.0
14.0,25.1,3984.63,926.53,512.0,38.0,1.0
14.0,25.1,3925.09,1785.39,512.0,38.0,1.0
14.0,25.1,4717.77,2863.38,512.0,38.0,1.0
14.0,25.1,2753.86,681.29,512.0,38.0,1.0
14.0,33.5,440.9,36.54,512.0,38.0,0.0
14.0,33.5,2612.29,278.75,512.0,38.0,0.0
14.0,33.5,3984.63,926.53,512.0,38.0,0.0
14.0,33.5,3925.09,1785.39,512.0,38.0,0.0
14.0,33.5,4717.77,2863.38,512.0,38.0,0.0
14.0,33.5,2753.86,681.29,512.0,38.0,0.0
14.0,37.7,440.9,36.54,512.0,38.0,2.0
14.0,37.7,2612.29,278.75,512.0,38.0,2.0
14.0,37.7,3984.63,926.53,512.0,38.0,2.0
14.0,37.7,3925.09,1785.39,512.0,38.0,2.0
14.0,37.7,4717.77,2863.38,512.0,38.0,2.0
14.0,37.7,2753.86,681.29,512.0,38.0,2.0
14.0,25.1,440.9,36.54,512.0,38.0,1.0
14.0,25.1,2612.29,278.75,512.0,38.0,1.0
14.0,25.1,3984.63,926.53,512.0,38.0,1.0
14.0,25.1,3925.09,1785.39,512.0,38.0,1.0
14.0,25.1,4717.77,2863.38,512.0,38.0,1.0
14.0,25.1,2753.86,681.29,512.0,38.0,1.0
14.0,33.5,440.9,36.54,512.0,38.0,0.0
14.0,33.5,2612.29,278.75,512.0,38.0,0.0
14.0,33.5,3984.63,926.53,512.0,38.0,0.0
14.0,33.5,3925.09,1785.39,512.0,38.0,0.0
14.0,33.5,4717.77,2863.38,512.0,38.0,0.0
14.0,33.5,2753.86,681.29,512.0,38.0,0.0
14.0,37.7,440.9,36.54,512.0,38.0,2.0
14.0,37.7,2612.29,278.75,512.0,38.0,2.0
14.0,37.7,3984.63,926.53,512.0,38.0,2.0
14.0,37.7,3925.09,1785.39,512.0,38.0,2.0
14.0,37.7,4717.77,2863.38,512.0,38.0,2.0
14.0,37.7,2753.86,681.29,512.0,38.0,2.0
14.0,25.1,440.9,36.54,512.0,38.0,1.0
14.0,25.1,2612.29,278.75,512.0,38.0,1.0
14.0,25.1,3984.63,926.53,512.0,38.0,1.0
14.0,25.1,3925.09,1785.39,512.0,38.0,1.0
14.0,25.1,4717.77,2863.38,512.0,38.0,1.0
14.0,25.1,2753.86,681.29,512.0,38.0,1.0
14.0,33.5,440.9,36.54,512.0,38.0,0.0
14.0,33.5,2612.29,278.75,512.0,38.0,0.0
14.0,33.5,3984.63,926.53,512.0,38.0,0.0
14.0,33.5,3925.09,1785.39,512.0,38.0,0.0
14.0,33.5,4717.77,2863.38,512.0,38.0,0.0
14.0,33.5,2753.86,681.29,512.0,38.0,0.0
14.0,37.7,440.9,36.54,512.0,38.0,2.0
14.0,37.7,2612.29,278.75,512.0,38.0,2.0
14.0,37.7,3984.63,926.53,512.0,38.0,2.0
14.0,37.7,3925.09,1785.39,512.0,38.0,2.0
14.0,37.7,4717.77,2863.38,512.0,38.0,2.0
14.0,37.7,2753.86,681.29,512.0,38.0,2.0
14.0,25.1,440.9,36.54,512.0,38.0,1.0
14.0,25.1,2612.29,278.75,512.0,38.0,1.0
14.0,25.1,3984.63,926.53,512.0,38.0,1.0
14.0,25.1,3925.09,1785.39,512.0,38.0,1.0
14.0,25.1,4717.77,2863.38,512.0,38.0,1.0
14.0,25.1,2753.86,681.29,512.0,38.0,1.0
14.0,33.5,440.9,36.54,512.0,38.0,0.0
14.0,33.5,2612.29,278.75,512.0,38.0,0.0
14.0,33.5,3984.63,926.53,512.0,38.0,0.0
14.0,33.5,3925.09,1785.39,512.0,38.0,0.0
14.0,33.5,4717.77,2863.38,512.0,38.0,0.0
14.0,33.5,2753.86,681.29,512.0,38.0,0.0
14.0,37.7,440.9,36.54,512.0,38.0,2.0
14.0,37.7,2612.29,278.75,512.0,38.0,2.0
14.0,37.7,3984.63,926.53,512.0,38.0,2.0
14.0,37.7,3925.09,1785.39,512.0,38.0,2.0
14.0,37.7,4717.77,2863.38,512.0,38.0,2.0
14.0,37.7,2753.86,681.29,512.0,38.0,2.0
14.0,25.1,440.9,36.54,512.0,38.0,1.0
14.0,25.1,2612.29,278.75,512.0,38.0,1.0
14.0,25.1,3984.63,926.53,512.0,38.0,1.0
14.0,25.1,3925.09,1785.39,512.0,38.0,1.0
14.0,25.1,4717.77,2863.38,512.0,38.0,1.0
14.0,25.1,2753.86,681.29,512.0,38.0,1.0
14.0,33.5,440.9,36.54,512.0,38.0,0.0
14.0,33.5,2612.29,278.75,512.0,38.0,0.0
14.0,33.5,3984.63,926.53,512.0,38.0,0.0
14.0,33.5,3925.09,1785.39,512.0,38.0,0.0
14.0,33.5,4717.77,2863.38,512.0,38.0,0.0
14.0,33.5,2753.86,681.29,512.0,38.0,0.0
14.0,37.7,440.9,36.54,512.0,38.0,2.0
14.0,37.7,2612.29,278.75,512.0,38.0,2.0
14.0,37.7,3984.63,926.53,512.0,38.0,2.0
14.0,37.7,3925.09,1785.39,512.0,38.0,2.0
14.0,37.7,4717.77,2863.38,512.0,38.0,2.0
14.0,37.7,2753.86,681.29,512.0,38.0,2.0
14.0,25.1,440.9,36.54,512.0,38.0,1.0
14.0,25.1,2612.29,278.75,512.0,38.0,1.0
14.0,25.1,3984.63,926.53,512.0,38.0,1.0
14.0,25.1,3925.09,1785.39,512.0,38.0,1.0
14.0,25.1,4717.77,2863.38,512.0,38.0,1.0
14.0,25.1,2753.86,681.29,512.0,38.0,1.0
14.0,33.5,440.9,36.54,512.0,38.0,0.0
14.0,33.5,2612.29,278.75,512.0,38.0,0.0
14.0,33.5,3984.63,926.53,512.0,38.0,0.0
14.0,33.5,3925.09,1785.39,512.0,38.0,0.0
14.0,33.5,4717.77,2863.38,512.0,38.0,0.0
14.0,33.5,2753.86,681.29,512.0,38.0,0.0
14.0,37.7,440.9,36.54,512.0,38.0,2.0
14.0,37.7,2612.29,278.75,512.0,38.0,2.0
14.0,37.7,3984.63,926.53,512.0,38.0,2.0
14.0,37.7,3925.09,1785.39,512.0,38.0,2.0
14.0,37.7,4717.77,2863.38,512.0,38.0,2.0
14.0,37.7,2753.86,681.29,512.0,38.0,2.0
14.0,25.1,440.9,36.54,512.0,38.0,1.0
14.0,25.1,2612.29,278.75,512.0,38.0,1.0
14.0,25.1,3984.63,926.53,512.0,38.0,1.0
14.0,25.1,3925.09,1785.39,512.0,38.0,1.0
14.0,25.1,4717.77,2863.38,512.0,38.0,1.0
14.0,25.1,2753.86,681.29,512.0,38.0,1.0
14.0,33.5,440.9,36.54,512.0,38.0,0.0
14.0,33.5,2612.29,278.75,512.0,38.0,0.0
14.0,33.5,3984.63,926.53,512.0,38.0,0.0
14.0,33.5,3925.09,1785.39,512.0,38.0,0.0
14.0,33.5,4717.77,2863.38,512.0,38.0,0.0
14.0,33.5,2753.86,681.29,512.0,38.0,0.0
14.0,37.7,440.9,36.54,512.0,38.0,2.0
14.0,37.7,2612.29,278.75,512.0,38.0,2.0
14.0,37.7,3984.63,926.53,512.0,38.0,2.0
14.0,37.7,3925.09,1785.39,512.0,38.0,2.0
14.0,37.7,4717.77,2863.38,512.0,38.0,2.0
14.0,37.7,2753.86,681.29,512.0,38.0,2.0
14.0,25.1,442.23,36.54,508.0,42.0,1.0
14.0,25.1,2616.89,279.02,508.0,42.0,1.0
14.0,25.1,3988.82,926.78,508.0,42.0,1.0
14.0,25.1,3928.24,1785.96,508.0,42.0,1.0
14.0,25.1,4720.87,2863.93,508.0,42.0,1.0
14.0,25.1,2757.48,681.54,508.0,42.0,1.0
14.0,33.5,442.23,36.54,508.0,42.0,0.0
14.0,33.5,2616.89,279.02,508.0,42.0,0.0
14.0,33.5,3988.82,926.78,508.0,42.0,0.0
14.0,33.5,3928.24,1785.96,508.0,42.0,0.0
14.0,33.5,4720.87,2863.93,508.0,42.0,0.0
14.0,33.5,2757.48,681.54,508.0,42.0,0.0
14.0,37.7,442.23,36.54,508.0,42.0,2.0
14.0,37.7,2616.89,279.02,508.0,42.0,2.0
14.0,37.7,3988.82,926.78,508.0,42.0,2.0
14.0,37.7,3928.24,1785.96,508.0,42.0,2.0
14.0,37.7,4720.87,2863.93,508.0,42.0,2.0
14.0,37.7,2757.48,681.54,508.0,42.0,2.0
14.0,25.1,442.23,36.54,508.0,42.0,1.0
14.0,25.1,2616.89,279.02,508.0,42.0,1.0
14.0,25.1,3988.82,926.78,508.0,42.0,1.0
14.0,25.1,3928.24,1785.96,508.0,42.0,1.0
14.0,25.1,4720.87,2863.93,508.0,42.0,1.0
14.0,25.1,2757.48,681.54,508.0,42.0,1.0
14.0,33.5,442.23,36.54,508.0,42.0,0.0
14.0,33.5,2616.89,279.02,508.0,42.0,0.0
14.0,33.5,3988.82,926.78,508.0,42.0,0.0
14.0,33.5,3928.24,1785.96,508.0,42.0,0.0
14.0,33.5,4720.87,2863.93,508.0,42.0,0.0
14.0,33.5,2757.48,681.54,508.0,42.0,0.0
14.0,37.7,442.23,36.54,508.0,42.0,2.0
14.0,37.7,2616.89,279.02,508.0,42.0,2.0
14.0,37.7,3988.82,926.78,508.0,42.0,2.0
14.0,37.7,3928.24,1785.96,508.0,42.0,2.0
14.0,37.7,4720.87,2863.93,508.0,42.0,2.0
14.0,37.7,2757.48,681.54,508.0,42.0,2.0
14.0,25.1,442.23,36.54,508.0,42.0,1.0
14.0,25.1,2616.89,279.02,508.0,42.0,1.0
14.0,25.1,3988.82,926.78,508.0,42.0,1.0
14.0,25.1,3928.24,1785.96,508.0,42.0,1.0
14.0,25.1,4720.87,2863.93,508.0,42.0,1.0
14.0,25.1,2757.48,681.54,508.0,42.0,1.0
14.0,33.5,442.23,36.54,508.0,42.0,0.0
14.0,33.5,2616.89,279.02,508.0,42.0,0.0
14.0,33.5,3988.82,926.78,508.0,42.0,0.0
14.0,33.5,3928.24,1785.96,508.0,42.0,0.0
14.0,33.5,4720.87,2863.93,508.0,42.0,0.0
14.0,33.5,2757.48,681.54,508.0,42.0,0.0
14.0,37.7,442.23,36.54,508.0,42.0,2.0
14.0,37.7,2616.89,279.02,508.0,42.0,2.0
14.0,37.7,3988.82,926.78,508.0,42.0,2.0
14.0,37.7,3928.24,1785.96,508.0,42.0,2.0
14.0,37.7,4720.87,2863.93,508.0,42.0,2.0
14.0,37.7,2757.48,681.54,508.0,42.0,2.0
14.0,25.1,442.23,36.54,508.0,42.0,1.0
14.0,25.1,2616.89,279.02,508.0,42.0,1.0
14.0,25.1,3988.82,926.78,508.0,42.0,1.0
14.0,25.1,3928.24,1785.96,508.0,42.0,1.0
14.0,25.1,4720.87,2863.93,508.0,42.0,1.0
14.0,25.1,2757.48,681.54,508.0,42.0,1.0
14.0,33.5,442.23,36.54,508.0,42.0,0.0
14.0,33.5,2616.89,279.02,508.0,42.0,0.0
14.0,33.5,3988.82,926.78,508.0,42.0,0.0
14.0,33.5,3928.24,1785.96,508.0,42.0,0.0
14.0,33.5,4720.87,2863.93,508.0,42.0,0.0
14.0,33.5,2757.48,681.54,508.0,42.0,0.0
14.0,37.7,442.23,36.54,508.0,42.0,2.0
14.0,37.7,2616.89,279.02,508.0,42.0,2.0
14.0,37.7,3988.82,926.78,508.0,42.0,2.0
14.0,37.7,3928.24,1785.96,508.0,42.0,2.0
14.0,37.7,4720.87,2863.93,508.0,42.0,2.0
14.0,37.7,2757.48,681.54,508.0,42.0,2.0
14.0,25.1,442.23,36.54,508.0,42.0,1.0
14.0,25.1,2616.89,279.02,508.0,42.0,1.0
14.0,25.1,3988.82,926.78,508.0,42.0,1.0
14.0,25.1,3928.24,1785.96,508.0,42.0,1.0
14.0,25.1,4720.87,2863.93,508.0,42.0,1.0
14.0,25.1,2757.48,681.54,508.0,42.0,1.0
14.0,33.5,442.23,36.54,508.0,42.0,0.0
14.0,33.5,2616.89,279.02,508.0,42.0,0.0
14.0,33.5,3988.82,926.78,508.0,42.0,0.0
14.0,33.5,3928.24,1785.96,508.0,42.0,0.0
14.0,33.5,4720.87,2863.93,508.0,42.0,0.0
14.0,33.5,2757.48,681.54,508.0,42.0,0.0
14.0,37.7,442.23,36.54,508.0,42.0,2.0
14.0,37.7,2616.89,279.02,508.0,42.0,2.0
14.0,37.7,3988.82,926.78,508.0,42.0,2.0
14.0,37.7,3928.24,1785.96,508.0,42.0,2.0
14.0,37.7,4720.87,2863.93,508.0,42.0,2.0
14.0,37.7,2757.48,681.54,508.0,42.0,2.0
14.0,25.1,442.23,36.54,508.0,42.0,1.0
14.0,25.1,2616.89,279.02,508.0,42.0,1.0
14.0,25.1,3988.82,926.78,508.0,42.0,1.0
14.0,25.1,3928.24,1785.96,508.0,42.0,1.0
14.0,25.1,4720.87,2863.93,508.0,42.0,1.0
14.0,25.1,2757.48,681.54,508.0,42.0,1.0
14.0,33.5,442.23,36.54,508.0,42.0,0.0
14.0,33.5,2616.89,279.02,508.0,42.0,0.0
14.0,33.5,3988.82,926.78,508.0,42.0,0.0
14.0,33.5,3928.24,1785.96,508.0,42.0,0.0
14.0,33.5,4720.87,2863.93,508.0,42.0,0.0
14.0,33.5,2757.48,681.54,508.0,42.0,0.0
14.0,37.7,442.23,36.54,508.0,42.0,2.0
14.0,37.7,2616.89,279.02,508.0,42.0,2.0
14.0,37.7,3988.82,926.78,508.0,42.0,2.0
14.0,37.7,3928.24,1785.96,508.0,42.0,2.0
14.0,37.7,4720.87,2863.93,508.0,42.0,2.0
14.0,37.7,2757.48,681.54,508.0,42.0,2.0
14.0,25.1,442.23,36.54,508.0,42.0,1.0
14.0,25.1,2616.89,279.02,508.0,42.0,1.0
14.0,25.1,3988.82,926.78,508.0,42.0,1.0
14.0,25.1,3928.24,1785.96,508.0,42.0,1.0
14.0,25.1,4720.87,2863.93,508.0,42.0,1.0
14.0,25.1,2757.48,681.54,508.0,42.0,1.0
14.0,33.5,442.23,36.54,508.0,42.0,0.0
14.0,33.5,2616.89,279.02,508.0,42.0,0.0
14.0,33.5,3988.82,926.78,508.0,42.0,0.0
14.0,33.5,3928.24,1785.96,508.0,42.0,0.0
14.0,33.5,4720.87,2863.93,508.0,42.0,0.0
14.0,33.5,2757.48,681.54,508.0,42.0,0.0
14.0,37.7,442.23,36.54,508.0,42.0,2.0
14.0,37.7,2616.89,279.02,508.0,42.0,2.0
14.0,37.7,3988.82,926.78,508.0,42.0,2.0
14.0,37.7,3928.24,1785.96,508.0,42.0,2.0
14.0,37.7,4720.87,2863.93,508.0,42.0,2.0
14.0,37.7,2757.48,681.54,508.0,42.0,2.0
14.0,25.1,444.26,36.54,512.0,38.0,1.0
14.0,25.1,2620.51,279.46,512.0,38.0,1.0
14.0,25.1,3990.76,927.31,512.0,38.0,1.0
14.0,25.1,3930.52,1786.97,512.0,38.0,1.0
14.0,25.1,4723.98,2865.03,512.0,38.0,1.0
14.0,25.1,2760.22,682.01,512.0,38.0,1.0
14.0,33.5,444.26,36.54,512.0,38.0,0.0
14.0,33.5,2620.51,279.46,512.0,38.0,0.0
14.0,33.5,3990.76,927.31,512.0,38.0,0.0
14.0,33.5,3930.52,1786.97,512.0,38.0,0.0
14.0,33.5,4723.98,2865.03,512.0,38.0,0.0
14.0,33.5,2760.22,682.01,512.0,38.0,0.0
14.0,37.7,444.26,36.54,512.0,38.0,2.0
14.0,37.7,2620.51,279.46,512.0,38.0,2.0
14.0,37.7,3990.76,927.31,512.0,38.0,2.0
14.0,37.7,3930.52,1786.97,512.0,38.0,2.0
14.0,37.7,4723.98,2865.03,512.0,38.0,2.0
14.0,37.7,2760.22,682.01,512.0,38.0,2.0
14.0,25.1,444.26,36.54,512.0,38.0,1.0
14.0,25.1,2620.51,279.46,512.0,38.0,1.0
