words,sentiment_coeff
rajin_cuci,0.9980650479012041
paling,-106.39799986815622
approve,-37.315832344736094
primeira,-44.10634967258815
producer,-104.39277376294724
responsible,-106.71863260322134
aldi,-84.24696067039591
mencuci_tangan,1.0002657364801835
anuncio,-69.54348604472388
premier,-80.92677906892318
vaccin,-117.71600821963561
vaccinated,-80.399430114838
sputnik,-81.21712029737236
1trenggalek_upaya,1.0005453633944104
daughters,-71.44211038222448
registro,-90.70976139152938
announced,-74.54614104118063
kianinara1,-94.36238381564277
cientificos,-89.58262290068824
tangan_pakai,1.0024505825966352
il_vaccino,1.0020387328538256
kamala_harris,0.9966681511022989
safe_effective,0.9981740743443621
became_first,1.001148112192547
heart_attack,1.0028932234661816
smoking_gun,0.9998242168207215
untuk_menghindari,1.00116196683208
retrieved,-39.31174168412844
joebiden_kamalaharris,0.999740348150455
biden_harris,0.999306286864635
mariabartiromo,-79.73071783147138
narendramodi_drrpnishank,1.0008836903447418
72,-81.11880643529541
historic,-108.9414471719488
jadi,-110.61751979492294
reached,-97.29551089418199
negotiations,-81.13616833435339
morre,-104.18752735383795
dirty,-85.64568368755266
produccion_vacuna,1.0029010248226249
m,-105.97093798732588
pride,-84.90469481256025
hoy,-120.77769910606942
postal_service,1.0011614702372322
republican_party,1.0024859203298557
frozen,-5.9831593969068715
frozen_food,0.9993231172988881
bid,-72.19024571327338
carlos_slim,0.9993213813637476
since_mid,1.0018782407897868
detecta,-98.47184191024888
aire,-101.79791288733888
casi,-110.12318522446247
joebiden,-112.49941708543021
kamalaharris,-99.4116096594157
domain,-77.87986846240217
doubt,-90.91061821686017
speaks,-99.51336054492216
protocols,-41.21621611287073
bout,-91.10212740476275
ballot,-96.06652135986862
symptom,-77.94260319959153
scott_atlas,0.9986952031788987
kamalaharris_joebiden,0.9981045927879524
menjadi,-98.9893712117878
kemanusiaan,-62.719201499629435
calle,0.9996917101566345
agus_candra,-107.38614698513346
wiwikherma,-107.9299239572526
cierre,-82.49393458736955
agustus,-73.12339998760898
may_exposed,1.0000224903424073
550,-48.55937743607165
nuevas_medidas,1.001467494194832
labor_day,1.0006611454661583
royaume_uni,0.9994892817477726
vote_person,0.9993615352297783
never_forget,0.9987756169375447
cybersecurity,-3.3010098580690728
oppression,-83.1426169452001
legal,-74.93175834379716
banco,-82.06407785583121
central,-97.14281122282813
hope_everyone,1.0025268933640217
primer_lote,0.9997099501331664
vacuna_sputnik,1.0007420637954572
saliva,-78.23190211529115
garantizando,-102.35223627985218
gnboficialve_fabiozavarsep,0.9996431748960627
batallaporlasaludylavida,-100.05657617794677
gnboficialve,-98.63977675717305
che_non,1.0005930160936862
gnbypueblounido,-87.09494470769425
fabiozavarsep_gnbgdjfl,0.9989057512093248
15ago,-57.68094489755247
drop,-87.5462620499149
first_batch,1.0017814923757609
clearly,-83.96424220971906
enough,-110.53251835937927
seguimos,-91.44258738096164
uk_homeofpossibilities,1.0016912814157903
believeyourpossibilities_buy,1.0025149985298358
database,-96.18453928698968
etiqueta_dia,0.9974800907445299
oh_god,1.002157468503004
diagnosis,-68.77082579443916
la_etiqueta,1.0000921441295647
tiempodeelegir,-100.65444835920468
funded,-82.90045297601628
ozluk_haklari,1.0009309770360149
karsi,-14.11976856584747
yeniden_duzenlensin,1.0000358116059835
karsi_savasan,1.001701901394631
savasan_tum,0.9999367377714948
haklari_yeniden,1.0016457217137125
tum_saglikcilarin,1.0016381547565778
saglikcilarin_ozluk,1.000180030437181
kampanyaya_imza,0.9987445952027444
imza_ver,1.0000992482854532
ver_changetr,0.9973581291013974
changetr_araciligiyla,1.0013306388530572
cumhurbaskanligi,-85.20280078203007
evo_morales,1.00414247906662
kita_dapat,1.001902613151354
dengan_mematuhi,1.0007069065345686
fy,0.9995747100610466
hermana,-100.06020703823782
ke_75,1.0020810603663295
masiva,-91.1972902415671
oann,-96.26567974282787
che_il,1.0005601259912396
presidentakufoaddospeaksoncoronavirus,-9.508809880252633
24_ore,1.0018190973811576
jee_neet,1.0014167886262368
dirgahayu,-95.9813088937279
neet_jee,0.9995185649652089
sharon_stone,0.9989386345498902
patente,-93.72315640441495
malaysia,-54.54653192911648
person_classes,1.0012854249814693
aprueba,-103.74680168381349
remote_learning,1.0003336258768025
extend,-84.6961031962698
wuhan_china,1.0002446713213489
isolation,-13.493613289514341
saglikbakanligi_drfahrettinkoca,1.001221365618053
boy,-99.59977943244476
ben_carson,0.9988288601366809
stats,-78.62006119445967
mutated,-21.635054361716108
podria_ser,0.9984502387441809
veces,-36.002912101399644
anos,-106.84660009989786
aiims,-102.07666318451135
delivered,-93.28456368182559
ceo,-89.27538237735972
silent,-101.97016180543777
towns_within,0.9981663307080956
coping_tips,1.0001250039986445
lockdown_coping,0.9995923042492499
tips_suggestions,0.999439594516861
suggestions_others,0.9993029708467837
campus,-89.1776221847948
hotel_quarantine,1.0012783787990627
bansos,-90.35400299645636
mylove_u,-105.95227045807208
blood_plasma,1.0011093991678168
yesterday,-58.66360258048348
papa_francisco,1.001293838834881
sturgis_motorcycle,1.0017529576362987
candidato_vacunal,1.0005012524130095
segera_berakhir,0.9996087478911279
67,-73.01536687007109
pendisiplinan_protokol,1.0003571698796605
distancing_rules,0.9990026965096095
pcr_test,0.9996513850722307
pope_francis,1.0004033382978084
high_quality,0.9992815861008613
69,-81.07560192178643
sir_please,1.0003065152524118
santa,1.001648917114171
records_highest,0.9995799280845982
wall,-86.26010336213248
il_est,0.9987288823977278
postpone_jee,0.9977540779078967
fernando_simon,1.002719695262164
riesgo_contagio,0.9982174765552733
il_faut,0.9975820662611247
protestagainstexamsincovid,-108.94623946487638
175_000,0.9996195499189997
drrpnishank_narendramodi,1.0014308813581214
within_two,0.9977983851380083
narendramodi_pmoindia,0.999187164343794
please_postpone,0.9999614485284879
postpone_neet,1.0000524363811705
pmoindia_drrpnishank,0.9995877496598407
unlikely,-45.08081086710278
swamy39_drrpnishank,1.001008187062098
bereaved,-75.40261895762325
postpone_exams,1.0016422108685061
une,-81.14205339819965
qui,-64.4802113132012
primera_linea,1.0010879694331316
polriajakpatuhiprokes,-34.93249580650183
vaccinations,-77.85620528884768
indiaunitedtopostponejee_neet,-111.67226316651262
salvar,-90.9562044993254
mandate,-73.04641363151875
vaccines_available,1.0012820904923283
swamy39,-127.26285703856114
etiqueta,-83.05504421714312
thearieair_1802,-79.81840920545433
puts,-97.15448518096832
willing,-88.35047313591423
tjhinfar21_raninggalek,1.000340847558497
drrpnishank_swamy39,0.9976886504614942
raninggalek,-104.50028960532191
swamy39_pmoindia,0.999151193930828
criminal,-82.01224275091867
convalescent_plasma,0.9999955349012195
plasma_treatment,1.0010027554970868
ikuti_protokol,1.002705448354759
macri,-68.00070700384725
therapeutic,-87.36852524168155
authorized,-45.54190389014872
police_raid,1.0000716710339514
reveal,-109.49006917649827
swamyji_helpjeeneet,-102.45240510500776
fda_authorizes,0.9991300286784252
tetap_disiplin,1.0022216569079436
chief_medical,0.9997754034451334
mari_tetap,1.0012313609953778
karena,-102.13261458540686
belum_berakhir,1.0000209786554064
bahwa,-67.01331297944772
oleh,-86.03776922572241
perlu,-48.982482873439814
chris_whitty,1.0014479967560406
usain_bolt,1.0016232062072667
caso_reinfeccion,1.0002337090495583
reinfeccion,-92.91764295846613
documented,-88.51306165217783
modiji_postponejeeneet,-107.07150051505094
lagos_state,1.000224250519344
xing,-173.3812334717675
gan_ran,-126.28354588273486
narendramodi_amitshah,1.0016522819201217
university_alabama,1.0006008138842886
560,-84.8237760856256
modiji_helpjeeneet,-85.48012031639567
pakaimaskerlebihaman,1.0003625433467682
diri_dari,0.9993150752190632
narendramodi_ji,0.999011543874134
jaga_diri,0.9998777049278024
jee_exams,0.9993744071406021
transmitted,-84.8414869545283
aerosols,-102.73786988662187
genetic,-75.85994476431443
raninggalek_jaga,1.0009819101832254
acil_sifalar,1.0022134268436478
rushing,-72.7334562897155
melania,-85.15502900223446
sturgis,-52.817087148447875
starts,-101.47746662684773
postponejee_neetincovid,-109.30969735812344
postponeneetjee_today,-111.03462996322953
from,-73.54790948089465
antistudentmodigovt,-113.56622025996731
everyone_needs,1.0000862466460863
jnjnews,-90.22881034435251
close_contact,1.001370361180929
ayo_pakai,0.9991524945170593
updated_cdc,1.0012716012509895
keluargamu_dari,0.9977224543944024
cnnpolitics,-60.911794208631925
masker_menjaga,1.0005268130806526
resulted,-82.5569600727939
phil,-107.50197233863008
first_lady,1.0011436054135987
jean_castex,1.0017184825680576
yomequedoencasa_quedateencasa,1.0009874666406353
cdc_quietly,1.0018538669201849
unidaddelospatriotas_elregresodelnecio,1.001110192361166
yomequedoencasa,-82.77717428757768
changes,-83.96401972266031
keluarga_dari,1.0003113340356111
tnipolriajakpakaimasker,-55.191679730525664
pogba,-81.18199267410714
terbaik_lawan,1.0008479665656942
langkah_terbaik,1.001412112566509
kesehatan_langkah,1.0014505022933822
kunci,-71.52560715736684
ini_belum,0.9987421451543068
hingga_saat,1.0010912426171859
kunci_utama,1.0008149805890516
utama_memutus,0.9984129393641662
kesadaran_kita,1.0003012235900695
menjadi_kunci,1.001127202821785
dan_kesadaran,1.0002901551733672
belum_juga,0.9996223652241877
juga_berakhir,0.9997413798403103
kesehatan_menjadi,0.997762907826261
raninggalek_rafikabayu,0.9992385914843217
remarks,0.9998793232136125
harris,-100.04255556708755
patuh,-94.86816421712615
fuerza,-106.34754146099012
laboral,-84.19448306002597
linea,-56.249217322635054
septiembre,-77.76169598223005
reactivacion,-89.21459775051378
rafikabayu,-101.8383531312158
semua_orang,0.9993854269576524
masker_wajib,0.9996088301605729
obligatoire,-103.83740074904276
dans,-102.9795201455391
create,-80.80589471028946
kita_cegah,1.00001146396192
fur_farms,0.9991307063276371
memakai_masker,1.0023893635220293
vuelta_cole,0.9997433510978632
masker_saat,0.9997520259045893
terapkan_protokol,0.9996083722994931
tout,-108.92727693268013
selalu_gunakan,0.9995764831613985
usa_football,1.0007584448400886
putus_rantai,1.001602851582072
pussy_porn,1.001878555439126
clinico,-87.11434520926211
mari_bersama,1.000601071399419
charlotte,-105.60338545265176
rnc,-83.47084820451565
tits_porn,1.0003932904956785
copes,-83.8557962041781
aftermath,-10.135591683214315
tjhinfar21_agus,-97.45270140241551
candra,-98.4252278125233
spreader_event,0.9998448265441817
33,-77.06744833745049
curing,-13.328390668980914
zapier_app,0.9998119904533768
app_checkout,1.000958269387019
sale_90,0.9999231326333998
must_zapier,0.9979317157566155
checkout_sale,0.9993057223982512
90_curing,1.0021507806331122
nevada_man,0.9995756844675838
tour_france,1.000579469113597
mencuci,-80.9047369775391
210_americans,0.9972133112962724
quietly_updated,1.0022558747740067
serious_illnesses,1.0012006932642707
alone_rest,1.0002316046408124
shock_report,0.9997318802698325
numbers_210,1.0011268038049528
trafalgar_square,0.9991185750288728
76,-75.40957619295443
185,-59.4406980580018
mom,-101.37756160685649
panglima_tni,0.9995596163679129
expands,-64.19762880601971
conspiracy_theorists,1.000289100175422
cause_mentioned,0.9992050616509928
rest_different,1.0014938981705994
different_serious,0.999979562687467
78,-83.07628170844343
94,-106.35154200563602
25_millones,0.9986402183484222
messi,1.001919099052385
di_luar,0.999185764504727
selalu_jaga,0.9974005671985046
luar_rumah,1.0011468901299183
conditions,-87.1712695417468
causes,-82.3489932276408
underlying_conditions,1.0008495882596973
additional,-89.96211231983875
mentioned,-57.61416953443614
existing_conditions,1.0029879517969242
chinaccp_chinese,1.0020276223187659
lassancionessonuncrimen_yomequedoencasa,1.0018417308530017
weekly,-98.0269423345576
at_sh,1.0015842444389567
sh_ssk,1.0004826200189942
tui,-88.15930825283347
flight,-99.68903798822872
masker_jaga,0.9992650798817252
rajin,-67.56224729426344
twitter_removes,1.0015673602753352
lupa,-87.41265594334568
adviser_scott,0.9977163118550052
penggunaan_masker,1.00030141486894
langkah,-66.74782593522423
transport,-93.99945183724381
fit,-113.47209148502198
agar_terhindar,0.9975931786737718
approach,-104.88805805044666
website,-113.36610658289639
polrisukseskan3m,-85.16262687356519
lindungi_diri,0.9997858241877151
hair_done,1.0015545029051778
menerapkan_3m,1.0011524390672821
3m_merupakan,1.0016382207632046
lindungi,-102.25612787431827
septiembre_2020,1.0001637511127595
gnbunidadylucha,-99.00669356503583
fanb_gnbunidadylucha,1.0011721798823774
dari_paparan,1.0008941547714063
nicolashombredepaz,-96.31703720495678
yosivotopsuv,-101.56514237432953
paparan,-40.01494230548569
kondisi_pandemi,1.0020241582328433
dengan_kondisi,1.0010867605500366
250,-77.23597606650911
melindungi_diri,1.0001953373360526
ya,-106.50687305468043
jg,-95.86518176743795
silvio_berlusconi,1.0002422587716335
kesehatan_guna,0.9996802824041153
guna_mencegah,1.0011740093388524
war_ii,1.0012333875935644
aniversario,0.9987986677836196
trade,-103.94295620215478
nov,-83.83004869849609
vaccine_distribution,1.0020192040893734
size,-77.79968523984083
globally,-78.87888030897301
yrs,-74.4343765682744
paying,-78.0998546517721
ii,-101.62229439845483
tres,-100.02299973968465
robert_pattinson,1.0016263224964415
binali,-94.68372311253275
yildirim,-104.02242363385263
pakaimaskerjagajarak,-87.50799004293644
esi,-84.88521724967674
ten,-104.15341424092138
athletes,-89.54404268461224
indonesia_bisa,1.0009595458799767
bisa_melawan,1.0009423053198947
penn,-95.94366306877288
pozitif_cikan,0.9996876639813704
sifalar_diliyorum,1.000723599721077
frontline_workers,0.999284003252204
83,-47.418583505886154
ensure,-113.8257727542559
regular,-106.69248640931949
protectnurses,-86.41149572071882
air_mengalir,0.9974008150822934
pattinson,-37.7388564840936
l_tb,1.0029936363723682
olsun_dileklerimi,0.9993552772534442
care_facilities,0.9993481792458303
cikan,-97.04504233231866
allah_tan,1.0006365780322608
combined,-86.664908107192
410,-92.74218131782848
ineffective,-30.012762197994295
services,-76.54361569557432
semakin,-77.1078780574181
hanya,-102.52917434057281
jangan_lupa,1.0002263775590334
memakai,-91.96029683563022
pakaimaskeruntuksemua,-90.69191192607929
kita_sudah,1.0006085547321037
